Unnamed: 0.1,Unnamed: 0,id,game,team_name,week,date,hour,duration,winner,mvp
213,1,https://ph-mpl.com/data/match/blck-bren-20220402,game1,BLCK,7,2022-04-02,16:00:00,14:57,0,JOY BOY
214,0,https://ph-mpl.com/data/match/blck-bren-20220402,game2,BREN,7,2022-04-02,16:00:00,14:00,0,OHEB
215,1,https://ph-mpl.com/data/match/blck-bren-20220402,game2,BLCK,7,2022-04-02,16:00:00,14:00,1,OHEB
216,0,https://ph-mpl.com/data/match/blck-bren-20220402,game3,BLCK,7,2022-04-02,16:00:00,22:41,0,Flap
217,1,https://ph-mpl.com/data/match/blck-bren-20220402,game3,BREN,7,2022-04-02,16:00:00,22:41,1,Flap
218,0,https://ph-mpl.com/data/match/echo-rsg-20220402,game1,RSG,7,2022-04-02,18:00:00,16:29,1,Demonkite
219,1,https://ph-mpl.com/data/match/echo-rsg-20220402,game1,ECHO,7,2022-04-02,18:00:00,16:29,0,Demonkite
220,0,https://ph-mpl.com/data/match/echo-rsg-20220402,game2,RSG,7,2022-04-02,18:00:00,15:43,1,Light
221,1,https://ph-mpl.com/data/match/echo-rsg-20220402,game2,ECHO,7,2022-04-02,18:00:00,15:43,0,Light
222,0,https://ph-mpl.com/data/match/nxpe-omg-20220402,game1,NXPE,7,2022-04-02,20:00:00,18:17,0,Raizen
223,1,https://ph-mpl.com/data/match/nxpe-omg-20220402,game1,OMG,7,2022-04-02,20:00:00,18:17,1,Raizen
224,0,https://ph-mpl.com/data/match/nxpe-omg-20220402,game2,OMG,7,2022-04-02,20:00:00,12:09,1,Renzio
225,1,https://ph-mpl.com/data/match/nxpe-omg-20220402,game2,NXPE,7,2022-04-02,20:00:00,12:09,0,Renzio
226,0,https://ph-mpl.com/data/match/tnc-onic-20220403,game1,ONIC,7,2022-04-03,18:00:00,13:30,0,SDzyz
227,1,https://ph-mpl.com/data/match/tnc-onic-20220403,game1,TNC,7,2022-04-03,18:00:00,13:30,1,SDzyz
228,0,https://ph-mpl.com/data/match/tnc-onic-20220403,game2,ONIC,7,2022-04-03,18:00:00,19:29,0,Kramm
229,1,https://ph-mpl.com/data/match/tnc-onic-20220403,game2,TNC,7,2022-04-03,18:00:00,19:29,1,Kramm
230,0,https://ph-mpl.com/data/match/blck-rsg-20220403,game1,RSG,7,2022-04-03,20:00:00,20:26,1,Light
231,1,https://ph-mpl.com/data/match/blck-rsg-20220403,game1,BLCK,7,2022-04-03,20:00:00,20:26,0,Light
232,0,https://ph-mpl.com/data/match/blck-rsg-20220403,game2,RSG,7,2022-04-03,20:00:00,13:23,0,EDWARD
233,1,https://ph-mpl.com/data/match/blck-rsg-20220403,game2,BLCK,7,2022-04-03,20:00:00,13:23,1,EDWARD
234,0,https://ph-mpl.com/data/match/blck-rsg-20220403,game3,RSG,7,2022-04-03,20:00:00,12:29,0,Eson
235,1,https://ph-mpl.com/data/match/blck-rsg-20220403,game3,BLCK,7,2022-04-03,20:00:00,12:29,1,Eson
236,0,https://ph-mpl.com/data/match/bren-omg-20220408,game1,OMG,8,2022-04-08,18:00:00,20:36,1,E2MAX
237,1,https://ph-mpl.com/data/match/bren-omg-20220408,game1,BREN,8,2022-04-08,18:00:00,20:36,0,E2MAX
238,0,https://ph-mpl.com/data/match/bren-omg-20220408,game2,OMG,8,2022-04-08,18:00:00,22:44,0,Saxa
239,1,https://ph-mpl.com/data/match/bren-omg-20220408,game2,BREN,8,2022-04-08,18:00:00,22:44,1,Saxa
240,0,https://ph-mpl.com/data/match/bren-omg-20220408,game3,BREN,8,2022-04-08,18:00:00,15:25,0,Raizen
241,1,https://ph-mpl.com/data/match/bren-omg-20220408,game3,OMG,8,2022-04-08,18:00:00,15:25,1,Raizen
242,0,https://ph-mpl.com/data/match/echo-onic-20220408,game1,ECHO,8,2022-04-08,20:00:00,14:09,1,YAWI
243,1,https://ph-mpl.com/data/match/echo-onic-20220408,game1,ONIC,8,2022-04-08,20:00:00,14:09,0,YAWI
244,0,https://ph-mpl.com/data/match/echo-onic-20220408,game2,ECHO,8,2022-04-08,20:00:00,14:39,0,Micophobia
245,1,https://ph-mpl.com/data/match/echo-onic-20220408,game2,ONIC,8,2022-04-08,20:00:00,14:39,1,Micophobia
246,0,https://ph-mpl.com/data/match/echo-onic-20220408,game3,ONIC,8,2022-04-08,20:00:00,14:54,1,Micophobia
247,1,https://ph-mpl.com/data/match/echo-onic-20220408,game3,ECHO,8,2022-04-08,20:00:00,14:54,0,Micophobia
248,0,https://ph-mpl.com/data/match/nxpe-tnc-20220409,game1,NXPE,8,2022-04-09,16:00:00,14:54,0,Yasuwo
249,1,https://ph-mpl.com/data/match/nxpe-tnc-20220409,game1,TNC,8,2022-04-09,16:00:00,14:54,1,Yasuwo
250,0,https://ph-mpl.com/data/match/nxpe-tnc-20220409,game2,TNC,8,2022-04-09,16:00:00,14:37,1,Escalera
251,1,https://ph-mpl.com/data/match/nxpe-tnc-20220409,game2,NXPE,8,2022-04-09,16:00:00,14:37,0,Escalera
252,0,https://ph-mpl.com/data/match/blck-omg-20220409,game1,BLCK,8,2022-04-09,18:00:00,18:06,0,Ch4knu
253,1,https://ph-mpl.com/data/match/blck-omg-20220409,game1,OMG,8,2022-04-09,18:00:00,18:06,1,Ch4knu
254,0,https://ph-mpl.com/data/match/blck-omg-20220409,game2,BLCK,8,2022-04-09,18:00:00,29:41,0,E2MAX
255,1,https://ph-mpl.com/data/match/blck-omg-20220409,game2,OMG,8,2022-04-09,18:00:00,29:41,1,E2MAX
256,0,https://ph-mpl.com/data/match/rsg-onic-20220409,game1,ONIC,8,2022-04-09,20:00:00,23:16,0,Aqua
257,1,https://ph-mpl.com/data/match/rsg-onic-20220409,game1,RSG,8,2022-04-09,20:00:00,23:16,1,Aqua
258,0,https://ph-mpl.com/data/match/rsg-onic-20220409,game2,ONIC,8,2022-04-09,20:00:00,17:10,0,Emann
259,1,https://ph-mpl.com/data/match/rsg-onic-20220409,game2,RSG,8,2022-04-09,20:00:00,17:10,1,Emann
260,0,https://ph-mpl.com/data/match/bren-tnc-20220410,game1,BREN,8,2022-04-10,18:00:00,19:05,1,SUPER MARCO
261,1,https://ph-mpl.com/data/match/bren-tnc-20220410,game1,TNC,8,2022-04-10,18:00:00,19:05,0,SUPER MARCO
262,0,https://ph-mpl.com/data/match/bren-tnc-20220410,game2,TNC,8,2022-04-10,18:00:00,16:44,0,Pandora
263,1,https://ph-mpl.com/data/match/bren-tnc-20220410,game2,BREN,8,2022-04-10,18:00:00,16:44,1,Pandora
264,0,https://ph-mpl.com/data/match/echo-nxpe-20220410,game1,NXPE,8,2022-04-10,20:00:00,20:31,1,YellyHaze
265,1,https://ph-mpl.com/data/match/echo-nxpe-20220410,game1,ECHO,8,2022-04-10,20:00:00,20:31,0,YellyHaze
266,0,https://ph-mpl.com/data/match/echo-nxpe-20220410,game2,NXPE,8,2022-04-10,20:00:00,14:06,1,URESHIII
267,1,https://ph-mpl.com/data/match/echo-nxpe-20220410,game2,ECHO,8,2022-04-10,20:00:00,14:06,0,URESHIII
268,0,https://ph-mpl.com/data/match/echo-omg-20220428,game1,OMG,PLAYOFFS,2022-04-28,16:00:00,10:23,1,Kelra
269,1,https://ph-mpl.com/data/match/echo-omg-20220428,game1,ECHO,PLAYOFFS,2022-04-28,16:00:00,10:23,0,Kelra
270,0,https://ph-mpl.com/data/match/echo-omg-20220428,game2,OMG,PLAYOFFS,2022-04-28,16:00:00,10:23,1,Renzio
271,1,https://ph-mpl.com/data/match/echo-omg-20220428,game2,ECHO,PLAYOFFS,2022-04-28,16:00:00,10:23,0,Renzio
272,0,https://ph-mpl.com/data/match/echo-omg-20220428,game3,ECHO,PLAYOFFS,2022-04-28,16:00:00,23:40,0,Renzio
273,1,https://ph-mpl.com/data/match/echo-omg-20220428,game3,OMG,PLAYOFFS,2022-04-28,16:00:00,23:40,1,Renzio
274,0,https://ph-mpl.com/data/match/nxpe-onic-20220428,game1,NXPE,PLAYOFFS,2022-04-28,19:00:00,14:23,1,MP the King
275,1,https://ph-mpl.com/data/match/nxpe-onic-20220428,game1,ONIC,PLAYOFFS,2022-04-28,19:00:00,14:23,0,MP the King
276,0,https://ph-mpl.com/data/match/nxpe-onic-20220428,game2,NXPE,PLAYOFFS,2022-04-28,19:00:00,22:00,0,
277,1,https://ph-mpl.com/data/match/nxpe-onic-20220428,game2,ONIC,PLAYOFFS,2022-04-28,19:00:00,22:00,1,
278,0,https://ph-mpl.com/data/match/nxpe-onic-20220428,game3,ONIC,PLAYOFFS,2022-04-28,19:00:00,19:09,1,Baloyskie
279,1,https://ph-mpl.com/data/match/nxpe-onic-20220428,game3,NXPE,PLAYOFFS,2022-04-28,19:00:00,19:09,0,Baloyskie
280,0,https://ph-mpl.com/data/match/nxpe-onic-20220428,game4,ONIC,PLAYOFFS,2022-04-28,19:00:00,12:39,0,CADENZA
281,1,https://ph-mpl.com/data/match/nxpe-onic-20220428,game4,NXPE,PLAYOFFS,2022-04-28,19:00:00,12:39,1,CADENZA
282,0,https://ph-mpl.com/data/match/nxpe-onic-20220428,game5,NXPE,PLAYOFFS,2022-04-28,19:00:00,25:10,0,Kairi.
283,1,https://ph-mpl.com/data/match/nxpe-onic-20220428,game5,ONIC,PLAYOFFS,2022-04-28,19:00:00,25:10,1,Kairi.
284,0,https://ph-mpl.com/data/match/rsg-onic-20220429,game1,ONIC,PLAYOFFS,2022-04-29,19:00:00,17:44,0,Aqua
285,1,https://ph-mpl.com/data/match/rsg-onic-20220429,game1,RSG,PLAYOFFS,2022-04-29,19:00:00,17:44,1,Aqua
286,0,https://ph-mpl.com/data/match/rsg-onic-20220429,game2,RSG,PLAYOFFS,2022-04-29,19:00:00,25:32,1,Nathz
287,1,https://ph-mpl.com/data/match/rsg-onic-20220429,game2,ONIC,PLAYOFFS,2022-04-29,19:00:00,25:32,0,Nathz
288,0,https://ph-mpl.com/data/match/rsg-onic-20220429,game3,RSG,PLAYOFFS,2022-04-29,19:00:00,22:46,1,Light
289,1,https://ph-mpl.com/data/match/rsg-onic-20220429,game3,ONIC,PLAYOFFS,2022-04-29,19:00:00,22:46,0,Light
290,0,https://ph-mpl.com/data/match/omg-onic-20220430,game1,ONIC,PLAYOFFS,2022-04-30,19:00:00,16:07,0,Ch4knu
291,1,https://ph-mpl.com/data/match/omg-onic-20220430,game1,OMG,PLAYOFFS,2022-04-30,16:00:00,16:07,1,Ch4knu
292,0,https://ph-mpl.com/data/match/omg-onic-20220430,game2,ONIC,PLAYOFFS,2022-04-30,16:00:00,14:40,0,Ch4knu
293,1,https://ph-mpl.com/data/match/omg-onic-20220430,game2,OMG,PLAYOFFS,2022-04-30,16:00:00,14:40,1,Ch4knu
294,0,https://ph-mpl.com/data/match/omg-onic-20220430,game3,ONIC,PLAYOFFS,2022-04-30,16:00:00,13:02,0,Kelra
295,1,https://ph-mpl.com/data/match/omg-onic-20220430,game3,OMG,PLAYOFFS,2022-04-30,16:00:00,13:02,1,Kelra
296,0,https://ph-mpl.com/data/match/tnc-rsg-20220430,game1,TNC,PLAYOFFS,2022-04-30,19:00:00,16:54,0,Demonkite
297,1,https://ph-mpl.com/data/match/tnc-rsg-20220430,game1,RSG,PLAYOFFS,2022-04-30,19:00:00,16:54,1,Demonkite
298,0,https://ph-mpl.com/data/match/tnc-rsg-20220430,game2,RSG,PLAYOFFS,2022-04-30,19:00:00,12:48,1,Aqua
299,1,https://ph-mpl.com/data/match/tnc-rsg-20220430,game2,TNC,PLAYOFFS,2022-04-30,19:00:00,12:48,0,Aqua
300,0,https://ph-mpl.com/data/match/tnc-rsg-20220430,game3,RSG,PLAYOFFS,2022-04-30,19:00:00,17:33,1,Emann
301,1,https://ph-mpl.com/data/match/tnc-rsg-20220430,game3,TNC,PLAYOFFS,2022-04-30,19:00:00,17:33,0,Emann
302,0,https://ph-mpl.com/data/match/tnc-omg-20220501,game1,OMG,PLAYOFFS,2022-05-01,15:00:00,25:57,1,Kelra
303,1,https://ph-mpl.com/data/match/tnc-omg-20220501,game1,TNC,PLAYOFFS,2022-05-01,15:00:00,25:57,0,Kelra
304,0,https://ph-mpl.com/data/match/tnc-omg-20220501,game2,OMG,PLAYOFFS,2022-05-01,15:00:00,19:51,1,Raizen
305,1,https://ph-mpl.com/data/match/tnc-omg-20220501,game2,TNC,PLAYOFFS,2022-05-01,15:00:00,19:51,0,Raizen
306,0,https://ph-mpl.com/data/match/tnc-omg-20220501,game3,TNC,PLAYOFFS,2022-05-01,15:00:00,18:58,0,E2MAX
307,1,https://ph-mpl.com/data/match/tnc-omg-20220501,game3,OMG,PLAYOFFS,2022-05-01,15:00:00,18:58,1,E2MAX
308,0,https://ph-mpl.com/data/match/rsg-omg-20220501,game1,RSG,PLAYOFFS,2022-05-01,19:00:00,18:35,1,Nathz
309,1,https://ph-mpl.com/data/match/rsg-omg-20220501,game1,OMG,PLAYOFFS,2022-05-01,19:00:00,18:35,0,Nathz
310,0,https://ph-mpl.com/data/match/rsg-omg-20220501,game2,RSG,PLAYOFFS,2022-05-01,19:00:00,13:37,0,Ch4knu
311,1,https://ph-mpl.com/data/match/rsg-omg-20220501,game2,OMG,PLAYOFFS,2022-05-01,19:00:00,13:37,1,Ch4knu
312,0,https://ph-mpl.com/data/match/rsg-omg-20220501,game3,OMG,PLAYOFFS,2022-05-01,19:00:00,18:10,0,Nathz
313,1,https://ph-mpl.com/data/match/rsg-omg-20220501,game3,RSG,PLAYOFFS,2022-05-01,19:00:00,18:10,1,Nathz
314,0,https://ph-mpl.com/data/match/rsg-omg-20220501,game4,OMG,PLAYOFFS,2022-05-01,19:00:00,18:36,0,Emann
315,1,https://ph-mpl.com/data/match/rsg-omg-20220501,game4,RSG,PLAYOFFS,2022-05-01,19:00:00,18:36,1,Emann
316,0,https://ph-mpl.com/data/match/rsg-omg-20220501,game5,OMG,PLAYOFFS,2022-05-01,19:00:00,24:25,0,Nathz
317,1,https://ph-mpl.com/data/match/rsg-omg-20220501,game5,RSG,PLAYOFFS,2022-05-01,19:00:00,24:25,1,Nathz
